"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 382",22,46,44,15,18,5,34,19,32,12,27,15,24,5,6,12,13,16,13,82,42,20,4,13,12,4,10,2,10,11,0,25,3,24,0,6,14,46,41,3,11,15,13,9,14,5,0,4,9,0,3,0,0,12,0,0,2,16,15,31,24,0,7,8,0,2,0,2,2,0,9,0,0,0,19,0,0,3,0,2,2,0,4,16,0,8,6,13,0,3,0,0,1,0,0,0,0,1,0,0
"Cell 383",19,46,24,24,14,15,30,16,39,11,16,12,28,5,2,9,25,8,7,47,36,29,7,7,19,7,7,11,14,3,0,12,6,19,0,16,7,23,42,10,17,8,13,11,7,11,0,2,4,0,6,0,0,3,2,9,0,11,15,19,22,0,6,19,0,3,0,0,5,0,2,8,1,3,21,4,0,4,0,3,3,0,1,11,0,0,9,3,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 384",24,32,11,25,16,14,17,7,36,10,40,8,10,11,0,32,16,11,23,89,39,36,5,14,27,7,0,7,6,14,0,6,9,24,0,10,14,15,37,8,13,5,13,6,18,6,0,0,10,0,3,0,0,10,0,0,4,28,6,20,11,0,10,3,0,0,6,4,0,0,6,5,4,0,11,0,0,7,0,4,0,0,4,6,0,0,10,21,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 385",32,10,13,29,29,7,8,7,18,2,48,26,14,18,7,16,24,14,31,54,51,38,7,26,39,13,3,14,18,5,0,3,27,7,0,4,2,9,21,21,11,7,8,10,4,4,0,7,22,0,9,0,1,9,2,0,6,21,7,38,26,0,10,2,0,0,10,0,0,0,4,0,3,0,6,5,0,4,0,8,0,0,7,4,4,0,14,11,0,10,2,0,0,0,0,0,0,0,0,0
"Cell 386",16,33,30,20,20,22,31,24,43,20,13,12,9,8,2,13,23,11,17,76,40,17,5,18,32,7,9,4,15,9,0,17,5,24,0,17,16,35,34,5,3,11,8,3,8,2,4,8,6,0,5,0,0,12,2,2,1,12,17,26,23,0,0,13,0,0,3,3,14,0,10,4,0,0,19,11,0,1,0,2,0,0,12,16,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 387",32,36,22,27,18,25,18,7,33,17,15,5,21,4,1,18,23,15,10,77,19,47,3,19,18,3,1,6,9,10,0,20,1,29,4,9,15,25,38,5,14,6,13,5,13,10,4,5,8,0,9,0,0,14,0,0,1,21,11,33,19,0,2,17,0,0,3,5,0,0,7,10,1,1,16,2,0,4,0,3,0,0,4,16,0,2,5,17,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 388",37,20,19,30,9,5,9,24,64,6,16,38,3,13,4,17,25,13,23,84,46,8,21,13,13,10,3,5,25,10,0,17,4,21,1,21,25,17,14,5,12,12,3,7,10,2,5,8,20,0,7,0,5,22,2,1,12,29,21,33,16,0,0,10,0,0,0,0,0,0,27,0,0,0,17,1,0,1,0,6,8,0,20,8,0,0,5,9,0,6,0,0,0,0,0,0,0,0,0,2
"Cell 389",17,29,26,21,19,11,21,8,49,21,20,21,15,7,0,4,13,15,12,77,28,32,8,7,16,9,12,3,18,3,0,15,6,21,0,10,24,29,34,9,13,10,11,11,17,4,8,0,2,2,2,0,0,15,1,0,5,26,6,28,5,0,9,14,0,0,0,4,4,0,3,9,0,0,14,0,0,5,0,2,0,0,4,7,0,4,7,9,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 390",23,35,17,27,6,4,38,18,42,9,40,27,14,24,2,21,13,15,25,84,34,13,15,13,10,10,10,8,18,5,0,12,3,13,0,19,17,27,36,9,2,4,9,10,8,2,0,8,10,0,7,0,0,15,0,1,10,15,15,44,19,0,5,10,0,0,0,4,0,0,5,0,0,0,28,10,0,3,0,2,5,0,1,3,0,0,3,13,0,4,3,0,0,0,0,0,0,0,0,0
"Cell 391",16,23,11,31,23,20,21,14,27,4,16,19,14,11,3,21,28,15,17,71,46,20,5,7,20,8,7,2,10,19,0,14,2,15,0,26,10,23,21,10,10,10,5,9,6,3,5,4,8,0,2,0,0,24,3,9,6,23,18,15,16,0,4,12,0,4,1,4,7,0,10,2,0,0,28,0,0,0,0,10,2,0,11,17,0,0,3,18,0,3,0,0,0,0,0,0,0,5,0,0
"Cell 392",15,25,19,46,23,9,23,4,45,8,25,22,11,11,0,11,28,14,13,70,44,28,11,9,14,4,5,7,18,5,0,10,11,11,0,13,11,19,36,11,9,15,5,8,8,7,6,8,8,6,2,0,0,4,0,4,3,26,11,22,17,0,4,11,0,0,3,0,0,0,11,1,0,1,26,3,0,1,0,11,0,0,3,9,0,0,14,6,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 393",38,48,31,25,42,14,25,12,40,23,13,11,16,11,0,24,9,6,12,100,38,16,9,2,23,11,5,0,13,5,0,13,0,29,0,15,12,27,51,5,6,11,5,2,14,3,2,7,5,0,6,0,0,6,0,0,1,7,11,13,22,0,4,20,0,1,0,3,7,0,9,4,0,5,24,5,0,2,0,0,0,0,5,14,0,6,7,18,0,2,0,0,0,0,0,0,0,6,0,1
"Cell 394",30,38,16,19,26,14,27,8,31,12,33,14,15,8,4,13,20,17,10,76,20,37,5,20,27,13,6,3,21,13,0,15,1,10,1,3,8,24,59,6,8,12,16,12,14,6,3,6,7,0,13,0,0,9,0,3,0,19,10,31,15,0,13,8,0,0,8,2,0,0,9,3,1,0,13,11,1,6,0,1,1,0,7,6,0,0,8,15,0,5,0,0,0,0,0,1,0,3,0,0
"Cell 395",21,24,21,22,30,10,20,16,36,13,26,11,28,17,4,9,30,7,23,51,49,17,11,16,12,5,12,12,31,12,0,10,9,18,0,8,11,21,44,5,12,11,3,8,6,7,1,11,16,0,4,0,2,3,2,2,6,13,13,28,10,0,1,12,0,1,3,0,3,0,6,3,2,0,6,7,0,3,0,2,0,0,5,13,0,0,4,17,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 396",43,35,20,23,9,13,31,16,23,13,33,20,10,17,11,26,15,3,34,75,42,9,3,7,27,24,8,8,15,11,0,12,9,23,0,21,18,24,24,4,6,21,2,11,0,2,0,9,16,0,2,0,2,19,2,0,14,19,16,16,31,0,0,9,0,0,0,0,2,0,9,0,1,0,24,8,0,0,0,1,9,0,8,15,0,2,4,26,0,1,0,0,0,0,0,0,0,1,0,0
"Cell 397",26,42,17,9,32,26,15,11,48,12,14,17,14,20,0,20,13,8,18,67,46,28,11,6,27,15,3,11,22,12,0,12,7,18,0,10,17,20,34,8,14,18,7,8,11,2,4,2,11,0,12,0,0,10,3,0,6,15,17,24,20,0,13,14,0,0,4,2,4,0,8,0,0,0,29,4,0,6,0,2,0,0,3,17,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 398",27,27,27,12,28,11,36,11,47,4,28,26,19,11,1,12,13,13,26,106,32,26,10,28,16,11,13,2,18,15,0,13,3,13,0,8,10,17,24,9,4,8,13,13,11,4,0,11,6,0,13,2,0,12,1,6,0,24,11,27,21,0,8,18,0,0,0,0,4,1,2,6,0,1,16,8,0,0,0,2,0,0,4,13,0,0,1,13,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 399",19,18,11,31,16,13,25,6,27,5,17,6,21,7,0,14,9,17,18,104,13,26,8,6,28,23,1,5,12,6,2,8,8,23,2,6,8,12,51,11,27,11,10,14,12,12,2,8,6,0,0,0,0,5,0,1,1,21,6,14,16,0,6,5,0,0,6,4,2,1,3,6,2,0,14,4,0,14,0,6,0,2,4,5,2,0,22,9,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 400",46,46,15,18,28,5,18,15,37,3,31,26,6,11,8,30,16,12,33,77,43,21,3,5,25,3,7,7,20,12,0,13,6,20,0,16,9,17,16,9,4,15,3,7,5,0,0,4,15,0,8,0,0,9,1,0,9,12,21,22,25,0,4,5,0,0,1,2,0,0,7,1,0,3,23,3,0,3,0,9,0,0,17,10,0,0,5,21,0,2,0,0,0,0,1,1,0,0,0,0
"Cell 401",23,28,18,16,15,16,41,26,18,6,58,28,25,18,6,30,13,10,28,80,53,23,1,23,24,7,7,5,25,11,0,8,12,15,0,10,6,32,26,13,7,14,4,5,2,2,2,5,23,0,34,0,0,11,5,4,6,9,16,26,31,0,5,7,0,0,5,0,4,0,3,0,9,0,36,15,0,4,0,2,0,0,4,12,0,0,6,13,0,3,0,0,0,0,0,0,0,2,0,0
"Cell 402",23,51,29,22,16,8,27,15,55,21,21,14,11,10,0,9,35,16,23,52,32,22,9,10,19,9,8,6,17,13,0,18,5,24,3,12,10,33,64,2,9,5,14,7,9,7,9,7,3,2,2,0,0,3,0,0,2,23,14,29,17,0,4,13,0,0,0,0,5,0,5,4,0,0,20,3,0,1,0,0,0,0,5,11,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 403",20,25,11,35,37,12,27,8,50,3,15,12,15,9,2,10,20,11,13,61,27,40,6,8,19,6,23,3,11,7,1,8,5,19,0,10,6,16,34,11,6,4,15,7,11,7,1,7,1,0,11,0,0,16,0,5,0,11,23,23,17,0,6,13,0,3,2,1,5,0,6,6,0,2,20,5,0,0,0,4,0,0,2,8,0,0,10,15,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 404",38,31,19,18,15,17,17,9,58,14,19,18,16,8,0,9,25,7,7,78,33,27,2,18,11,0,16,9,9,14,0,7,4,14,0,9,10,24,32,7,9,13,8,12,12,8,0,5,14,0,6,0,0,7,0,5,0,13,24,34,27,0,7,17,0,7,2,7,2,0,3,0,0,1,17,8,0,4,0,11,3,0,0,12,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 405",7,26,18,28,22,19,20,11,45,14,18,12,21,5,0,6,19,26,11,86,37,33,4,11,15,0,10,12,18,4,0,10,8,20,0,8,9,23,48,13,13,4,16,14,23,10,5,5,3,0,1,0,0,15,4,2,0,14,15,20,16,0,1,13,0,0,0,2,8,0,3,7,0,0,11,4,0,7,0,9,0,0,0,11,0,0,12,10,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 406",26,30,12,33,14,7,34,17,30,7,31,17,15,28,7,19,10,4,42,66,54,37,9,18,19,8,9,3,12,14,0,8,15,12,0,15,8,22,11,14,17,21,5,11,8,2,0,14,15,0,13,0,0,7,9,0,9,17,19,28,17,0,6,4,0,0,5,4,0,0,8,0,4,0,23,11,0,0,0,4,6,0,3,9,0,0,6,12,0,4,0,0,0,0,0,2,0,7,0,0
"Cell 407",12,30,32,17,15,19,21,8,24,1,15,8,29,10,3,15,7,18,10,128,22,33,6,16,55,25,0,14,8,11,1,14,13,13,2,5,6,6,19,12,27,8,11,18,7,14,6,1,3,0,6,0,0,10,0,14,0,15,3,12,10,0,2,11,1,5,8,0,5,0,0,4,15,0,12,5,0,9,0,6,0,0,8,4,3,0,19,21,1,2,0,1,0,0,0,0,0,0,0,0
"Cell 408",43,22,25,33,26,10,33,11,40,22,21,19,22,14,4,18,20,11,28,75,30,23,6,15,15,6,6,2,6,14,0,13,8,12,0,10,16,31,25,4,13,17,7,7,15,5,0,9,15,0,6,0,0,8,0,0,8,23,9,31,19,0,8,13,0,1,2,0,6,0,5,2,2,1,18,1,0,3,0,0,4,0,5,15,0,0,2,15,0,5,0,0,0,0,1,0,0,2,0,0
"Cell 409",21,27,6,53,16,15,14,14,38,7,14,15,13,8,1,14,17,21,7,92,32,57,18,6,26,5,5,9,16,9,0,14,6,22,0,11,14,10,23,12,12,3,10,14,22,5,11,3,10,0,15,0,0,18,2,2,0,16,22,38,24,0,4,8,0,0,0,3,0,0,16,0,0,0,17,3,0,4,0,8,3,0,7,10,0,0,19,9,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 410",19,23,27,28,38,5,17,12,68,7,28,22,22,19,3,11,20,6,12,119,42,14,7,12,29,11,11,4,21,7,0,13,8,22,0,15,8,34,32,7,10,10,8,4,4,3,2,3,6,0,7,0,0,6,5,5,2,9,15,32,10,0,5,16,0,0,0,11,2,0,10,3,1,0,36,3,0,1,0,0,3,0,8,8,0,0,3,17,0,4,0,0,0,0,0,0,0,3,0,0
"Cell 411",29,29,18,31,16,8,25,19,41,13,15,26,9,10,5,16,20,4,29,71,56,15,11,4,13,7,9,5,29,14,0,19,5,21,0,21,16,33,44,4,11,14,5,7,10,1,0,11,14,0,3,0,3,10,1,0,8,15,25,12,13,0,2,6,0,1,0,0,4,0,7,3,0,2,26,2,0,0,0,0,3,0,3,11,0,0,5,13,0,0,0,1,0,0,0,0,0,5,0,0
"Cell 412",25,31,33,23,12,13,32,8,45,21,17,27,11,11,0,15,18,14,15,95,19,16,9,14,20,13,2,2,24,7,0,8,2,24,1,10,12,25,24,3,7,11,9,7,8,6,5,0,3,1,13,0,0,15,0,2,1,12,17,32,9,0,4,18,0,1,0,2,4,0,5,1,0,0,27,2,0,3,0,0,0,0,3,7,0,0,4,12,0,3,0,0,0,0,0,0,0,3,0,0
"Cell 413",27,24,19,25,30,12,31,13,41,6,21,13,22,13,0,18,18,14,15,106,20,42,9,17,17,12,6,7,7,23,0,4,7,10,0,6,7,17,48,16,19,7,10,13,11,10,0,3,10,0,16,0,0,2,0,11,4,13,3,17,17,0,12,8,0,5,7,6,4,0,3,3,5,0,23,2,0,4,0,6,0,0,0,6,1,0,7,11,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 414",31,41,16,24,17,9,22,24,27,7,27,23,15,11,4,17,28,22,23,89,37,19,8,22,10,7,8,3,19,2,0,8,6,16,0,8,8,15,30,12,11,4,15,9,3,7,6,5,15,2,5,0,0,10,0,4,5,23,13,38,25,0,13,9,0,0,3,5,2,0,5,0,3,0,18,3,0,2,0,19,6,0,2,10,0,0,2,12,0,11,0,0,0,0,0,0,0,3,0,0
"Cell 415",28,15,16,12,19,7,16,9,28,3,26,11,10,9,4,22,23,20,27,112,23,33,3,23,37,24,0,17,8,10,0,16,9,17,1,3,6,12,31,14,10,7,5,16,9,9,0,1,7,0,7,0,0,5,0,0,3,11,5,26,10,0,5,3,0,0,5,0,0,0,9,2,6,0,16,8,0,7,0,13,2,0,12,18,0,0,14,9,0,4,0,1,0,0,0,1,0,0,0,0
"Cell 416",17,33,29,18,18,20,27,9,61,22,20,19,20,3,0,11,9,16,22,116,37,14,2,18,29,24,1,9,15,12,0,6,3,21,2,7,8,29,52,7,17,10,14,6,16,5,0,9,7,0,11,0,0,14,0,2,3,19,6,31,10,0,12,10,0,0,4,1,11,0,2,3,3,0,24,4,0,9,0,1,1,0,6,6,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 417",24,43,11,26,17,7,51,14,27,6,45,25,19,15,3,19,24,16,32,49,31,17,13,13,7,2,15,4,23,24,0,14,13,11,0,11,3,27,37,16,9,9,16,8,14,8,0,8,18,0,8,0,0,13,4,2,8,17,9,38,23,0,14,2,0,2,5,2,2,0,10,0,0,3,19,9,0,7,0,13,3,0,3,3,0,0,8,5,0,3,0,0,1,0,0,0,0,0,0,0
"Cell 418",10,52,20,34,16,14,17,16,44,16,12,11,7,7,2,8,16,7,13,97,66,31,6,5,20,1,5,10,16,3,0,29,3,36,1,16,31,27,47,3,15,11,11,5,14,5,15,9,14,0,2,0,3,17,2,0,3,17,30,31,20,0,0,8,0,0,0,15,1,0,5,8,0,0,16,5,0,4,0,4,2,0,11,19,0,3,8,16,0,5,0,0,1,0,0,0,0,5,0,0
"Cell 419",23,24,22,44,11,4,41,17,57,19,20,24,25,8,0,10,21,14,14,68,15,18,7,12,10,23,12,0,17,7,0,12,8,8,0,5,13,43,50,6,14,13,8,5,13,9,0,5,3,0,2,0,0,21,1,5,1,9,6,29,12,0,9,18,0,3,0,0,6,0,10,3,0,0,28,4,0,5,0,0,7,0,0,16,0,0,1,5,0,7,0,0,0,0,0,0,0,2,0,0
"Cell 420",13,22,20,36,26,13,11,10,18,7,11,13,32,20,0,13,13,15,14,92,29,17,10,8,37,15,2,23,7,9,0,9,7,12,2,6,4,15,41,10,14,7,12,20,15,15,6,0,9,0,3,0,0,3,8,3,0,22,4,17,12,0,6,5,1,1,8,0,0,0,3,1,8,0,16,4,0,12,0,7,4,0,4,5,3,0,11,15,0,0,0,4,0,0,0,0,0,0,0,0
"Cell 421",35,31,16,20,14,7,23,17,26,2,33,19,30,14,0,23,25,19,12,103,28,28,6,16,15,11,9,7,15,10,0,10,1,9,0,11,3,20,37,11,7,5,10,8,7,8,3,2,10,0,5,0,0,18,0,6,3,5,11,23,27,0,11,11,0,3,3,3,3,0,5,0,9,0,21,4,0,12,0,7,0,0,0,6,0,0,10,14,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 422",30,20,13,20,25,9,16,10,27,2,31,19,16,20,6,27,17,8,32,84,68,24,17,21,19,11,2,19,9,8,0,11,10,11,0,8,7,10,27,16,11,12,6,30,19,4,0,11,20,0,5,0,0,19,7,0,5,20,4,22,10,0,9,5,0,1,7,1,0,0,10,0,1,0,11,3,0,7,0,4,1,0,5,11,1,0,6,16,0,6,1,0,0,0,0,0,0,0,0,0
"Cell 423",24,23,19,19,19,34,19,9,27,10,33,17,14,8,1,12,11,9,11,75,34,27,2,18,34,7,1,2,18,13,0,21,4,32,0,10,13,16,33,3,6,4,8,8,5,4,10,2,10,0,7,0,0,6,0,5,0,23,21,29,23,0,2,18,0,1,2,4,2,0,8,1,6,0,25,5,0,4,0,2,4,0,12,15,0,0,10,26,0,3,0,0,0,0,0,0,0,5,0,0
"Cell 424",29,23,18,19,23,24,30,9,24,10,6,8,21,11,0,12,5,14,9,77,27,39,8,12,44,21,0,17,15,15,0,7,9,17,2,6,4,12,58,16,15,1,6,17,4,15,7,5,9,0,4,0,0,3,0,1,0,9,13,8,10,0,5,8,0,2,6,0,4,1,5,6,6,0,9,2,0,8,2,2,0,0,3,4,4,2,13,7,0,0,0,1,0,0,0,0,0,0,0,0
"Cell 425",20,28,45,16,17,14,20,11,41,2,19,11,16,9,0,12,12,27,12,100,14,27,13,9,21,11,1,12,4,18,0,12,4,4,13,1,4,9,47,7,32,3,26,18,12,24,2,3,7,0,3,0,2,9,0,14,0,15,11,22,6,0,24,4,0,2,1,0,0,0,3,4,7,0,20,2,0,27,0,10,4,0,3,3,4,0,8,12,1,0,0,1,0,0,0,0,0,0,4,0
"Cell 426",15,23,20,19,13,9,22,9,55,5,26,25,21,17,0,15,19,11,12,74,36,27,10,23,35,4,9,5,34,3,0,9,19,5,0,10,5,14,28,9,9,15,17,14,4,10,0,3,7,0,20,0,0,8,3,9,5,6,18,27,10,0,9,7,0,0,2,5,0,0,3,0,1,1,27,15,0,9,0,4,4,0,1,6,0,0,7,12,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 427",23,9,12,20,20,8,36,13,29,4,14,13,27,8,0,21,14,23,26,86,36,18,11,9,16,17,0,10,7,13,0,5,11,15,0,5,7,15,34,12,22,7,6,7,13,10,0,9,11,0,3,0,0,7,0,3,7,21,10,17,6,0,2,9,0,0,3,0,0,0,6,1,12,0,14,12,0,11,0,2,1,0,2,6,0,0,10,11,0,3,0,2,0,0,0,0,0,0,0,0
"Cell 428",17,17,31,24,24,2,5,9,62,9,14,30,17,21,5,18,21,20,15,91,41,18,21,13,23,6,8,4,20,12,0,8,12,15,0,7,12,26,31,8,5,6,20,16,16,5,8,4,5,0,0,0,0,3,0,1,4,14,26,34,19,0,14,8,0,3,0,5,0,0,6,0,0,0,22,2,0,2,0,4,0,0,4,3,0,0,7,11,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 429",31,33,23,22,23,8,22,18,37,6,19,28,30,21,4,15,10,12,29,96,28,17,10,16,16,6,6,1,11,12,0,10,10,10,0,10,6,23,32,13,20,11,6,10,6,5,0,2,7,3,5,0,0,11,0,2,8,29,5,17,17,0,5,14,0,6,4,0,4,0,10,0,2,0,33,9,0,1,0,5,0,0,5,11,0,0,2,21,0,12,0,1,0,0,0,0,0,0,0,0
"Cell 430",6,19,16,42,6,8,25,5,22,5,14,2,18,3,0,13,15,31,6,69,8,61,10,26,29,19,0,8,7,17,0,13,9,9,0,2,5,9,41,11,22,3,27,25,22,23,3,8,4,0,6,0,0,4,0,11,0,22,3,27,5,0,8,4,1,7,8,3,0,1,1,7,2,0,9,5,0,13,4,7,0,0,7,0,6,0,18,25,2,0,0,0,0,2,0,0,2,0,2,0
"Cell 431",21,19,21,23,13,14,20,14,19,10,37,21,10,11,4,23,19,10,27,91,46,30,10,11,26,9,0,10,14,14,0,20,9,22,0,20,7,22,30,8,16,13,7,14,11,2,0,1,16,0,9,0,0,9,4,0,0,8,16,37,19,0,6,4,0,0,0,5,0,0,21,0,0,1,23,1,0,2,0,6,2,0,10,12,0,0,7,20,0,4,0,0,0,0,0,0,0,2,0,0
"Cell 432",28,33,34,15,9,7,34,14,23,13,20,20,18,13,2,9,11,23,14,99,35,13,14,24,19,13,18,11,15,8,0,15,7,13,0,8,11,23,36,10,9,2,15,10,15,6,0,6,8,0,3,0,0,16,2,9,1,17,8,44,22,0,9,4,0,0,2,0,3,0,5,0,3,0,17,3,0,5,0,2,0,0,0,7,0,0,3,21,0,7,0,1,0,0,0,0,0,0,0,0
"Cell 433",23,34,22,31,46,11,40,10,24,6,32,22,14,12,0,14,11,19,15,60,25,22,9,10,18,3,3,3,30,8,0,9,2,13,0,14,17,17,32,6,9,4,13,17,16,9,3,10,10,0,1,0,0,5,0,8,0,23,10,27,9,0,2,10,0,3,3,0,0,0,8,5,6,0,12,0,0,2,0,2,2,0,1,7,0,2,7,10,0,4,0,0,0,0,0,0,0,0,1,0
"Cell 434",27,19,13,17,11,14,18,11,16,4,28,10,9,22,5,28,13,10,18,85,33,34,6,13,38,5,1,9,15,5,0,7,4,15,0,13,15,9,13,10,3,10,5,18,3,2,3,3,11,0,8,0,0,10,3,2,4,24,10,18,16,0,4,4,0,0,10,3,2,0,17,2,0,0,13,5,0,4,0,8,0,0,10,8,0,0,13,29,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 435",23,23,31,22,29,5,27,8,38,6,20,16,11,8,1,29,14,18,29,66,46,23,9,7,19,8,6,4,12,13,2,11,11,13,1,12,10,14,37,5,7,12,16,16,16,7,5,0,6,0,1,0,0,3,0,5,1,16,8,17,26,0,4,13,0,2,5,0,0,0,9,3,0,0,37,2,0,5,0,2,0,0,3,5,0,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 436",21,42,11,17,25,9,16,26,43,7,22,18,14,15,3,13,7,14,10,80,39,24,10,17,24,3,2,11,8,15,0,11,9,12,0,7,6,20,36,10,6,6,13,4,10,4,7,6,12,0,14,0,0,5,2,3,1,3,8,23,25,0,2,7,0,0,4,1,5,0,8,0,2,0,17,7,0,3,0,15,0,0,9,11,0,0,10,18,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 437",26,25,13,8,12,6,24,5,29,30,23,13,19,12,4,10,9,12,20,91,17,12,12,22,17,9,3,13,15,6,0,9,5,24,1,5,12,26,39,9,11,4,8,6,20,8,0,10,7,0,6,0,0,5,3,1,5,18,5,25,10,0,15,7,0,0,7,4,7,0,9,3,0,0,5,3,0,14,0,1,0,0,3,8,0,0,15,16,0,1,3,0,0,0,0,0,0,0,0,0
"Cell 438",10,17,11,24,14,5,29,5,10,13,44,8,20,14,3,18,15,27,10,72,27,33,1,9,24,15,6,12,12,16,0,6,7,12,0,3,4,10,40,20,12,7,5,15,37,11,0,6,8,0,8,0,0,4,0,1,1,24,4,13,17,0,5,7,0,0,5,1,2,0,3,6,0,0,5,6,0,11,0,14,5,0,5,4,5,0,12,10,0,4,0,0,0,0,0,1,0,0,1,0
"Cell 439",29,41,42,18,17,10,28,22,26,19,13,12,9,5,3,10,10,20,13,57,31,28,1,15,16,23,5,0,14,8,0,19,4,14,2,13,17,41,35,0,9,6,3,11,5,2,5,7,3,0,10,0,2,13,0,2,0,20,11,16,11,6,4,18,0,2,0,0,12,0,4,9,2,0,16,12,0,3,0,0,3,0,5,18,0,0,1,11,0,5,0,0,0,0,0,0,0,1,0,0
"Cell 440",18,41,36,22,32,14,19,23,38,11,13,18,20,12,0,17,18,12,9,64,25,11,8,11,21,7,10,3,10,2,0,11,6,14,0,10,4,30,30,9,8,10,14,6,1,5,8,3,5,0,9,0,0,10,1,5,7,9,18,26,14,0,6,8,0,0,0,0,0,0,5,0,10,0,28,2,0,5,0,5,2,0,2,7,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 441",32,15,18,21,10,6,11,6,39,8,22,16,29,23,4,34,15,6,24,89,56,26,12,19,37,16,1,10,9,19,0,15,11,27,2,12,15,17,20,8,22,27,3,14,6,5,1,7,12,0,6,0,0,22,1,0,6,22,24,26,7,0,6,5,0,0,4,2,4,0,11,0,0,0,19,0,0,7,0,5,0,0,15,11,0,0,13,23,0,0,1,0,0,0,0,0,0,0,0,0
"Cell 442",31,27,10,13,34,3,34,13,60,13,25,26,12,10,1,12,15,17,25,88,34,24,11,15,14,9,9,10,22,10,0,10,8,16,0,8,6,28,31,9,8,7,6,17,12,5,7,11,11,0,12,0,0,11,3,3,5,11,12,21,19,0,7,6,0,0,3,0,9,0,3,0,0,3,25,10,0,1,0,4,5,0,1,8,0,0,7,13,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 443",30,44,20,28,23,21,18,17,30,19,42,24,15,19,7,22,15,6,31,66,41,14,7,15,20,5,7,2,14,12,0,18,5,21,0,13,10,30,33,6,5,11,3,5,5,6,0,6,15,2,4,0,0,8,0,0,10,20,14,10,37,0,8,11,0,0,4,0,0,0,13,7,2,0,27,0,0,0,0,3,0,0,9,22,0,0,2,7,0,3,0,0,0,0,0,1,0,0,0,0
"Cell 444",17,23,14,27,16,18,26,7,14,14,26,19,18,11,0,25,25,20,22,66,40,25,11,15,23,10,3,9,18,3,0,10,8,18,0,10,13,20,50,11,5,5,8,15,12,3,3,5,6,0,16,0,0,12,0,4,7,16,8,25,26,0,6,8,0,2,3,5,13,0,6,2,0,0,18,11,0,7,0,4,2,0,5,12,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 445",20,50,15,13,45,15,17,13,51,22,11,11,18,5,7,15,9,7,24,73,28,34,2,6,16,3,8,3,12,15,0,21,12,16,0,26,30,28,44,4,11,15,6,5,9,5,1,1,6,0,0,0,0,11,0,4,0,13,18,16,22,0,10,11,0,2,4,1,3,0,7,10,1,0,21,0,0,0,0,4,0,0,10,18,0,0,4,10,0,5,0,0,0,0,0,0,0,9,1,0
