"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 545",28,38,20,24,14,14,18,13,27,11,17,12,10,7,4,13,14,8,22,63,32,16,11,22,32,3,4,7,30,9,0,18,8,25,0,9,10,20,19,13,19,3,14,7,21,7,4,5,9,0,7,0,0,11,4,1,0,22,13,20,22,0,6,13,0,4,5,0,3,0,5,1,0,0,25,8,0,6,0,0,0,0,4,17,1,0,14,11,0,1,0,0,0,0,1,0,0,2,0,0
"Cell 546",20,42,11,17,11,10,22,10,34,5,15,17,12,8,0,19,23,11,20,70,33,24,7,9,25,18,2,4,12,15,1,21,5,12,1,6,4,19,14,11,7,10,13,15,6,13,2,6,15,2,3,0,0,9,0,0,8,12,7,21,22,0,6,2,0,0,2,0,6,0,0,1,8,0,25,8,0,4,0,3,0,0,2,8,0,0,15,16,0,3,0,0,0,0,0,0,0,0,0,3
"Cell 547",29,42,27,14,18,7,21,17,34,5,28,16,15,6,0,16,7,14,11,59,28,11,7,10,24,6,2,7,18,16,0,19,6,7,0,12,14,34,69,19,8,4,12,9,37,5,10,6,18,0,2,0,0,8,5,0,0,9,10,29,18,0,9,10,0,1,5,1,7,4,14,0,2,0,12,3,0,10,0,0,0,0,1,22,0,2,17,22,0,2,0,0,1,0,0,0,0,0,0,0
"Cell 548",36,30,21,9,27,10,26,9,18,5,34,10,11,12,9,19,23,8,22,93,24,7,23,4,32,6,4,4,13,8,0,21,16,17,0,15,14,17,27,26,21,8,6,26,8,4,0,13,8,0,6,0,0,11,0,0,9,13,5,42,18,0,3,16,0,0,5,2,5,0,6,0,4,0,15,11,0,16,0,3,0,0,5,11,0,0,12,20,2,5,0,1,0,0,1,0,0,0,0,0
"Cell 549",17,25,18,28,21,9,20,9,33,10,38,18,9,10,0,19,20,25,33,94,24,26,5,8,32,7,4,7,13,11,0,11,8,20,5,7,4,13,43,12,4,17,22,12,5,4,1,1,15,0,4,0,0,6,0,0,0,19,17,23,26,0,3,9,0,3,1,2,0,0,4,1,0,0,20,0,0,7,0,4,2,0,5,9,0,10,11,19,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 550",19,36,20,25,13,12,12,12,51,4,40,21,9,8,0,18,18,11,30,88,30,31,3,21,10,3,1,4,18,31,0,10,2,11,0,2,5,15,29,9,8,12,9,6,8,6,0,11,2,0,10,0,0,8,3,4,2,13,13,17,15,0,3,3,0,6,2,4,7,0,7,6,3,0,36,1,0,0,0,3,8,0,7,16,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 551",22,49,32,27,32,9,37,20,34,29,12,14,6,24,0,21,20,6,16,61,53,34,5,16,9,11,8,4,33,8,0,10,14,26,0,11,18,19,24,14,17,6,18,14,4,7,0,2,26,0,2,0,1,8,0,4,4,12,18,25,11,0,2,7,0,7,11,0,12,0,11,0,3,0,12,8,0,7,0,8,0,0,2,11,0,0,10,10,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 552",19,29,10,13,13,8,20,14,25,12,18,10,8,8,4,21,21,9,20,82,30,17,6,5,15,17,3,10,19,2,0,14,14,16,3,12,26,14,28,12,15,10,14,25,9,12,1,14,14,0,4,0,0,6,0,0,13,9,7,35,19,0,6,9,0,0,9,0,3,0,3,0,0,0,26,9,0,16,0,6,0,0,5,16,0,0,15,19,0,5,0,0,1,0,1,0,0,0,0,0
"Cell 553",14,18,45,35,16,8,28,8,35,4,15,26,27,6,0,8,8,21,25,86,17,26,7,12,18,13,4,12,17,16,0,7,5,6,0,14,5,16,54,5,7,7,13,6,10,3,4,4,12,0,6,0,0,11,0,4,6,37,8,29,27,0,18,6,0,0,5,0,0,0,3,2,0,0,35,1,0,3,0,7,4,0,14,5,0,0,4,14,0,4,4,0,0,0,0,0,0,0,0,0
"Cell 554",12,23,16,40,20,9,34,14,30,11,30,19,24,17,10,15,3,9,25,55,25,19,8,31,21,5,6,5,6,19,0,18,5,32,3,13,4,13,33,5,7,18,27,5,13,4,8,5,26,3,12,0,0,26,6,3,6,13,9,7,19,0,8,7,0,0,0,0,0,0,5,5,7,0,20,3,0,0,0,5,0,0,6,9,0,0,4,10,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 555",41,23,23,30,11,16,16,8,43,1,29,10,20,0,0,12,17,15,19,58,11,27,5,22,15,4,2,22,19,11,0,25,8,15,0,10,7,24,24,13,7,3,12,14,12,1,0,16,22,0,9,0,0,7,0,0,3,23,8,20,20,0,7,5,0,0,1,0,1,1,5,2,2,0,20,4,0,6,0,1,0,0,4,9,0,0,22,6,0,0,0,1,0,0,0,0,0,0,0,0
"Cell 556",19,44,12,20,11,20,31,11,21,5,24,28,10,9,3,19,15,5,34,68,26,17,9,21,21,8,3,7,34,12,0,22,10,23,0,1,15,17,31,10,10,4,8,10,14,5,3,9,4,0,6,0,0,8,0,7,8,25,4,18,30,0,14,4,0,0,4,0,2,0,6,6,0,0,32,15,0,6,0,4,0,0,0,12,2,0,5,20,0,0,0,0,0,0,0,0,0,0,0,1
"Cell 557",25,25,24,36,11,13,28,25,47,6,21,31,24,12,0,6,9,17,16,45,34,25,3,18,20,7,14,7,12,5,0,11,4,15,0,9,6,10,32,2,15,13,7,4,12,9,4,12,10,0,7,0,0,6,5,11,3,15,40,15,12,0,3,5,0,7,1,0,0,0,7,1,6,0,20,0,0,2,0,10,2,0,10,8,0,1,0,21,0,9,1,0,0,0,0,0,0,0,0,0
"Cell 558",24,37,12,33,18,7,28,12,32,9,24,33,13,7,0,14,6,14,19,50,25,13,8,13,10,13,3,6,11,13,0,17,6,21,0,8,14,14,33,12,8,10,26,13,36,17,3,6,22,0,16,0,0,5,5,3,7,18,9,24,17,0,15,8,0,3,4,0,4,1,7,3,6,0,19,5,0,3,0,5,0,0,9,13,0,0,6,17,0,0,0,0,0,0,0,0,0,0,2,0
"Cell 559",21,26,9,21,23,2,21,20,31,14,14,10,19,13,8,5,36,6,12,88,28,19,9,6,20,14,6,3,20,4,0,21,19,14,0,15,7,10,15,9,14,6,15,20,3,4,0,15,17,6,3,0,0,31,8,0,8,6,24,33,13,0,2,12,0,2,2,0,10,0,2,0,11,0,15,2,0,11,0,6,0,0,0,7,0,0,11,10,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 560",32,24,38,28,19,5,28,5,31,14,18,6,15,16,6,10,15,16,10,87,40,27,8,8,36,8,2,1,10,8,0,12,11,6,0,15,5,19,22,7,19,4,15,7,7,6,1,0,10,0,6,0,0,8,2,4,2,11,14,33,13,0,5,11,0,0,4,2,4,0,5,0,1,0,8,3,0,5,0,11,1,0,4,10,0,0,9,11,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 561",27,20,25,22,29,19,24,8,45,15,13,6,14,14,5,19,23,31,13,120,39,39,13,4,20,12,11,4,7,9,0,15,13,15,1,15,10,16,19,12,12,4,10,18,15,10,0,6,8,0,9,0,3,8,0,0,0,13,24,31,14,0,7,3,0,0,3,5,3,0,7,0,8,0,10,3,0,10,0,9,2,0,3,15,0,0,10,8,0,10,0,0,0,0,0,0,0,0,0,0
"Cell 562",23,39,32,26,29,8,18,17,28,5,26,11,12,5,0,15,19,11,14,61,23,15,17,11,23,12,5,15,12,14,0,11,5,11,0,9,5,20,37,6,8,14,5,14,6,11,3,8,8,0,6,0,0,7,0,0,1,14,4,49,7,0,7,4,0,0,5,1,8,0,10,3,0,0,30,4,0,7,0,4,0,0,5,9,0,2,15,14,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 563",28,46,21,27,28,10,24,14,18,15,19,5,12,16,6,6,15,10,11,73,43,6,19,8,15,8,3,7,17,6,0,13,13,18,0,16,8,22,43,9,10,18,8,12,20,9,2,8,6,0,5,0,0,8,0,0,3,17,12,42,10,0,2,6,0,1,0,1,5,0,6,0,1,0,8,9,0,15,0,0,1,0,5,14,0,0,9,11,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 564",29,43,3,22,14,14,15,6,29,17,19,36,8,12,1,8,20,11,14,84,30,24,3,7,20,7,3,7,22,0,0,13,6,21,0,9,17,14,18,6,12,18,15,11,19,10,0,15,3,0,6,0,1,9,0,6,4,22,7,26,11,0,9,13,0,4,3,1,11,0,18,2,5,0,17,3,0,4,0,12,3,0,6,16,2,0,6,8,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 565",34,18,32,12,15,13,28,21,62,3,23,10,24,6,1,13,12,14,19,81,31,21,1,15,32,18,3,18,9,10,0,19,4,16,0,7,13,10,45,4,9,8,12,7,10,0,5,3,7,0,4,0,0,23,0,12,4,24,2,32,32,0,2,10,0,2,0,0,0,2,5,3,1,0,20,19,0,0,0,1,5,0,10,10,0,0,7,29,0,4,0,0,0,2,0,5,0,5,0,0
"Cell 566",28,26,15,10,17,6,34,18,32,7,29,8,13,10,3,12,19,21,8,90,24,12,6,24,16,4,6,8,17,10,0,10,5,14,0,12,13,11,29,10,11,9,8,18,15,1,3,6,13,0,4,0,0,11,4,0,7,17,10,23,10,0,3,7,0,0,2,0,9,0,6,4,3,0,24,7,0,4,0,13,0,0,4,5,0,0,8,10,0,4,0,0,0,0,0,0,0,2,0,0
"Cell 567",45,30,36,17,25,13,38,20,42,13,20,16,10,17,0,11,10,19,16,96,38,20,10,16,20,5,3,9,22,14,0,18,5,17,0,8,11,21,32,9,3,22,5,14,8,8,5,2,11,0,18,0,1,7,0,0,5,14,16,22,14,0,10,2,0,0,0,2,1,0,9,0,1,0,10,7,0,4,0,3,0,0,5,18,0,0,6,10,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 568",23,21,21,29,21,8,18,8,52,5,10,12,17,8,0,10,13,20,20,69,45,28,4,16,15,13,1,8,21,4,0,20,1,11,0,7,1,20,41,14,10,8,25,10,14,8,3,10,15,1,11,0,0,16,0,4,2,22,6,26,24,0,6,4,0,0,6,0,0,0,2,3,0,0,17,3,0,0,3,5,1,0,2,5,0,0,13,6,0,0,0,1,0,0,0,0,0,0,0,0
"Cell 569",18,29,26,31,12,19,31,15,49,10,19,21,19,8,2,11,17,6,17,78,35,24,7,27,22,2,5,2,16,7,0,13,11,23,2,16,13,14,33,9,12,5,7,4,31,0,0,6,15,2,4,0,0,15,3,3,5,33,13,25,13,0,7,8,1,1,7,0,0,0,11,1,2,0,15,8,0,1,0,7,1,0,4,21,0,0,7,10,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 570",29,28,22,30,15,8,34,11,47,3,17,11,29,10,0,10,10,4,16,72,16,20,5,12,14,11,1,13,7,14,0,12,7,17,0,3,4,23,49,15,14,7,11,18,4,19,2,3,16,0,8,0,0,4,0,2,2,18,4,31,20,0,9,12,0,0,1,0,3,0,4,2,7,0,14,9,0,3,0,2,1,0,5,5,0,2,17,15,0,0,0,0,0,0,0,0,1,0,0,0
"Cell 571",14,27,33,21,17,13,20,11,32,8,31,20,30,11,0,18,6,20,17,101,31,37,9,18,28,20,3,3,15,10,0,13,3,19,3,7,9,19,24,13,8,10,19,7,13,4,3,1,8,2,5,0,0,10,0,4,0,24,22,26,16,0,7,18,0,0,0,5,1,0,11,2,0,0,13,2,0,2,0,2,0,0,10,10,0,3,2,11,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 572",37,31,6,30,26,10,17,16,17,17,25,19,16,6,7,19,22,11,26,75,28,22,19,2,14,9,2,6,16,11,0,20,16,14,0,10,7,16,30,21,3,7,9,19,7,8,0,10,8,0,7,0,0,6,0,4,11,11,16,60,20,0,2,12,0,0,10,3,7,0,4,0,0,0,9,2,0,12,2,5,0,0,6,5,0,0,17,8,0,7,0,0,2,0,1,0,0,2,0,0
"Cell 573",25,32,9,14,16,7,25,10,31,7,22,24,19,11,2,16,12,12,12,118,44,30,12,9,29,3,9,5,17,4,0,25,7,8,0,10,18,16,45,11,5,10,8,11,2,6,5,12,7,0,9,0,0,10,0,0,2,21,18,31,13,0,4,16,0,0,0,3,6,4,3,0,0,0,19,5,0,1,0,6,1,0,5,13,4,0,8,8,0,5,0,0,0,0,0,4,0,1,0,0
"Cell 574",23,14,27,17,26,6,31,6,38,5,27,16,22,15,5,14,9,10,17,82,51,27,22,12,12,1,8,7,5,19,0,12,7,16,0,14,10,22,34,7,6,7,8,6,11,4,4,3,10,0,7,0,0,20,2,0,6,16,13,27,8,0,9,4,0,0,0,3,0,0,8,0,0,0,16,6,0,7,0,7,3,0,4,8,0,2,4,30,0,4,0,0,0,0,0,0,0,2,0,0
"Cell 575",36,25,30,14,29,26,14,11,43,16,17,14,20,21,4,10,12,19,7,109,31,29,4,8,17,5,12,8,17,6,0,15,8,15,0,14,12,31,28,5,1,10,8,5,3,10,2,4,8,0,5,0,0,18,0,11,0,23,12,30,9,0,4,13,0,0,0,2,4,0,6,3,6,2,16,4,0,4,0,3,5,0,5,6,3,0,3,10,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 576",31,50,17,17,31,18,11,30,33,9,21,7,11,8,4,21,23,19,9,74,27,24,10,6,48,22,3,9,25,16,0,13,9,7,0,11,17,26,23,13,15,9,10,19,13,11,0,2,6,0,3,0,3,9,3,8,0,13,16,34,15,0,3,10,0,0,6,3,12,0,3,0,5,0,24,2,1,12,0,0,0,0,0,11,3,0,8,9,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 577",8,31,22,23,19,14,14,12,38,10,20,43,19,12,0,18,24,14,20,114,13,30,9,12,23,12,9,0,13,14,0,10,6,14,0,7,17,23,25,9,17,4,7,10,4,2,0,3,7,3,6,0,0,15,0,6,0,15,13,22,20,0,11,6,1,0,0,4,5,0,10,2,2,1,30,4,0,4,0,5,4,0,0,12,0,0,2,17,0,3,0,0,0,0,0,3,0,1,0,0
"Cell 578",29,20,23,29,40,13,15,12,20,18,8,15,14,29,9,6,4,22,4,110,35,28,12,5,29,10,13,6,9,8,0,13,10,12,0,16,9,15,34,6,14,5,6,17,8,15,0,0,4,0,7,0,0,9,3,0,3,11,23,16,10,0,0,8,0,2,1,7,2,0,3,0,2,0,19,3,0,15,1,1,4,0,6,7,0,0,4,12,0,5,0,0,0,0,0,1,0,1,0,0
"Cell 579",22,44,8,33,28,2,31,23,33,10,15,7,14,14,1,12,9,19,16,52,40,14,20,5,23,9,4,1,28,9,0,19,5,27,2,10,10,26,35,13,14,2,13,12,14,10,3,9,7,2,4,0,0,1,3,3,0,10,7,17,15,0,3,6,0,0,4,0,5,0,10,0,0,0,14,3,0,5,0,5,3,0,3,24,0,2,17,11,0,3,0,0,0,0,1,0,0,0,0,0
"Cell 580",25,24,30,25,17,13,18,9,43,7,20,21,13,6,0,11,11,11,30,82,28,35,5,12,16,22,3,6,22,13,0,15,3,14,0,5,6,16,36,4,10,12,13,10,20,0,5,9,1,0,5,0,0,10,0,8,4,12,4,13,18,0,14,10,0,0,2,0,0,0,2,6,0,0,25,4,0,0,0,5,14,0,13,7,0,2,15,10,0,1,0,0,0,0,0,0,0,3,0,0
"Cell 581",29,23,28,34,7,9,16,18,42,7,22,15,25,4,0,11,21,17,16,90,31,28,1,5,36,5,7,17,15,8,0,15,6,17,0,8,1,29,40,5,10,6,3,14,13,7,8,9,3,0,2,0,0,4,0,1,3,14,18,37,15,0,9,31,0,3,11,0,1,0,7,0,1,0,20,2,0,8,0,11,5,0,10,5,0,0,11,16,0,4,0,0,0,0,0,0,0,1,0,0
"Cell 582",21,33,13,25,11,16,25,8,38,9,19,10,21,9,0,25,11,11,28,72,38,22,6,13,24,14,9,7,13,21,0,18,4,22,1,5,6,21,31,9,13,14,15,10,11,6,1,11,20,0,8,0,0,7,0,4,5,17,20,25,24,0,10,9,0,1,0,0,2,0,7,1,0,0,21,2,0,10,0,2,0,0,12,5,0,0,6,21,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 583",33,43,22,18,19,21,33,11,36,12,27,20,15,13,10,28,30,12,14,86,35,25,10,10,13,17,6,11,31,8,0,6,15,18,1,13,14,15,33,3,25,7,4,11,24,6,0,6,12,0,4,1,0,13,0,2,5,9,19,43,9,0,5,5,0,1,8,3,9,0,2,0,4,0,16,4,0,9,5,3,1,2,5,7,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 584",17,24,29,33,20,16,26,20,44,23,15,22,17,26,2,28,20,23,19,89,49,41,13,4,17,14,9,2,8,4,0,13,15,15,1,6,4,8,19,7,16,8,4,16,5,17,0,2,10,0,6,0,2,10,1,0,2,9,15,41,17,0,18,14,0,0,0,0,0,0,15,0,0,0,20,1,0,5,0,2,4,0,5,13,0,0,4,13,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 585",25,28,18,21,21,0,8,14,32,8,32,23,21,9,0,23,8,9,12,101,34,23,5,13,31,6,6,5,7,11,0,9,3,10,0,11,5,20,34,10,12,4,6,10,2,4,5,10,10,0,11,0,0,12,0,0,8,8,14,20,23,0,13,8,0,0,3,4,2,0,8,1,0,0,23,9,0,10,0,7,0,0,18,6,0,3,6,21,0,2,0,0,0,0,0,0,0,1,0,0
"Cell 586",28,28,14,23,9,6,12,11,21,5,22,11,16,2,3,13,22,18,18,83,21,15,8,11,27,3,3,11,25,11,0,18,7,11,0,12,9,26,28,8,10,4,10,11,14,5,4,10,5,0,6,0,0,6,0,5,5,13,4,22,21,0,10,8,0,0,8,0,3,0,4,1,0,0,23,3,0,5,0,3,5,0,4,10,1,0,25,16,0,1,0,0,0,0,0,0,1,2,0,0
"Cell 587",29,24,21,40,33,3,24,17,37,8,16,11,21,10,3,16,20,12,17,88,20,23,17,16,9,6,5,7,21,7,0,5,4,8,0,6,8,14,46,5,13,3,6,14,14,4,1,10,12,0,7,0,0,13,2,3,1,12,18,30,14,0,4,9,0,7,3,0,0,0,7,0,0,0,11,3,0,9,0,2,3,0,7,8,0,3,7,8,0,3,2,0,0,0,0,0,0,0,0,0
"Cell 588",41,34,22,24,19,7,24,12,51,8,21,5,21,9,0,13,13,13,15,63,21,20,6,6,24,17,0,5,29,8,0,13,7,13,0,8,17,19,32,8,11,17,4,13,19,7,0,2,5,0,3,0,0,6,0,0,0,12,10,32,23,0,2,15,0,1,5,1,3,0,3,0,0,0,14,1,0,5,0,5,0,0,8,11,0,0,12,12,0,2,0,0,0,0,0,0,0,1,0,0
"Cell 589",45,32,27,12,31,11,17,10,35,13,15,19,17,19,5,13,15,10,8,56,34,38,11,13,18,10,10,3,10,6,0,12,10,20,0,17,25,22,36,2,12,9,8,10,25,3,0,10,12,0,7,0,0,25,1,6,4,18,14,35,8,0,3,11,0,2,0,0,4,0,24,0,0,0,23,9,0,0,0,4,0,0,0,14,0,0,5,19,0,10,0,0,0,0,0,0,0,0,0,0
"Cell 590",34,34,8,42,10,12,30,21,36,2,19,5,10,2,0,24,14,17,18,59,25,23,15,23,14,13,0,5,16,17,0,10,3,11,0,8,6,25,35,12,13,7,4,14,11,6,1,9,14,0,4,0,1,3,4,0,7,17,8,13,24,0,13,14,0,0,11,3,4,0,9,2,3,0,14,2,0,8,0,6,4,0,11,15,0,0,17,9,0,0,0,0,1,0,1,0,4,0,0,0
"Cell 591",22,33,28,30,12,5,8,10,45,5,23,19,21,10,0,29,17,17,21,89,23,29,1,13,17,4,9,8,6,12,0,8,0,9,0,7,16,44,48,0,13,9,16,4,13,2,6,3,7,2,12,2,0,19,2,0,5,8,12,20,13,0,9,17,0,0,1,2,0,0,3,2,1,0,24,3,0,4,0,2,3,0,10,9,1,0,6,9,0,4,4,0,0,0,0,0,0,1,0,0
"Cell 592",17,34,12,32,37,13,31,17,19,35,36,17,14,21,8,15,22,12,8,106,79,13,27,14,16,14,12,11,14,7,0,9,16,25,4,11,7,19,34,9,16,10,7,12,3,6,0,10,13,0,2,0,2,10,0,0,6,17,20,37,12,0,1,6,0,4,7,3,11,0,9,0,2,0,16,0,0,6,0,2,0,0,4,12,0,0,7,7,0,10,0,0,0,0,0,0,0,0,0,0
"Cell 593",38,25,6,46,15,9,22,13,32,12,35,17,25,15,2,14,12,10,16,77,23,26,9,9,11,2,2,16,11,20,0,17,8,14,0,6,8,26,65,10,7,14,13,11,6,12,5,16,18,0,11,0,0,13,0,0,5,13,14,31,27,0,5,4,0,0,4,0,0,0,2,0,0,0,18,12,0,10,0,8,0,0,7,13,1,0,8,29,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 594",28,50,10,23,31,10,27,15,50,9,18,12,11,14,0,8,21,15,9,73,47,24,8,9,11,12,6,7,31,13,0,9,5,17,0,10,4,39,34,10,14,1,1,18,38,18,0,18,6,0,0,0,2,11,0,3,7,14,18,17,5,0,2,11,0,1,9,1,8,0,6,0,0,0,9,0,0,6,0,11,0,0,7,13,1,0,11,8,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 595",23,19,30,23,23,9,34,7,49,14,13,25,25,16,2,6,14,18,16,100,51,13,9,14,18,12,4,6,12,22,0,11,6,19,8,5,11,25,48,10,12,4,18,10,16,10,2,3,13,0,10,0,0,6,1,1,4,17,13,20,12,0,3,4,0,0,4,3,3,0,13,0,0,0,19,3,0,9,0,5,4,0,10,6,0,3,7,20,0,2,0,0,1,0,0,0,0,1,0,0
"Cell 596",51,38,13,16,49,5,32,18,44,14,21,10,9,18,0,25,13,17,7,120,37,12,7,6,39,7,6,3,20,15,0,23,8,15,1,11,21,6,33,19,11,18,3,32,2,19,0,19,6,0,3,0,3,10,2,0,8,7,22,29,16,0,1,8,0,0,0,4,6,0,5,0,1,0,13,1,0,13,0,0,0,0,9,14,0,0,9,9,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 597",23,26,37,34,19,19,16,20,33,6,26,7,22,9,3,18,5,18,27,100,35,46,19,7,20,6,7,13,17,5,1,13,10,15,0,8,10,21,58,11,12,11,6,21,11,13,3,1,8,0,8,0,0,5,0,1,0,15,15,14,25,0,4,16,0,2,5,4,0,0,6,3,3,0,41,7,0,9,0,0,5,0,1,10,0,0,10,25,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 598",31,23,20,26,14,10,25,4,47,10,28,5,30,13,1,19,15,13,17,88,55,22,10,19,15,8,2,2,21,21,0,13,6,22,0,9,10,20,48,11,4,7,8,11,11,9,4,10,10,0,11,0,0,5,2,5,6,12,12,34,21,0,13,4,0,1,2,0,1,0,15,1,0,0,10,3,0,3,0,10,2,0,4,0,0,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0
"Cell 599",27,20,21,24,27,6,19,11,21,7,21,14,22,20,0,8,8,17,12,78,17,16,7,21,28,3,9,6,16,6,0,18,8,22,0,7,9,15,38,3,13,9,16,12,20,9,2,8,15,0,12,0,0,21,0,6,8,22,15,31,12,0,5,9,0,0,3,1,0,0,7,3,0,0,30,0,0,4,0,2,3,0,3,9,0,0,3,7,0,5,2,0,0,0,0,0,0,0,0,0
"Cell 600",11,26,27,20,15,11,19,12,26,3,34,18,11,13,0,18,12,19,36,82,12,25,3,10,41,13,1,4,15,10,1,8,3,12,0,8,8,12,35,9,6,18,25,8,28,14,5,1,32,0,5,0,0,8,3,4,0,13,3,18,27,0,10,13,0,0,0,0,0,0,3,1,0,0,27,2,0,10,0,0,0,0,3,8,0,1,6,25,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 601",30,36,32,31,20,4,17,13,23,9,19,32,15,15,3,25,19,19,13,57,24,19,6,22,22,14,4,7,15,15,0,18,5,10,0,8,5,10,32,1,7,18,12,4,8,3,3,5,4,4,7,0,0,15,0,5,1,22,16,17,17,0,3,15,0,5,0,0,3,0,8,3,4,3,28,5,0,1,0,3,3,0,3,10,0,0,2,17,0,0,0,0,0,0,0,0,0,6,0,0
"Cell 602",30,45,14,26,8,10,29,20,31,2,38,9,10,5,0,16,14,10,20,71,18,24,18,14,12,12,0,21,22,16,0,23,0,21,0,10,4,29,35,8,5,6,4,7,11,1,12,19,12,0,5,0,0,11,4,4,4,21,7,16,20,0,6,8,0,3,3,1,3,0,7,1,2,0,6,8,0,4,0,1,0,0,21,12,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 603",29,41,14,18,29,13,16,23,55,26,14,26,16,20,0,14,21,10,13,71,56,28,9,7,15,8,6,9,19,6,0,12,5,35,0,13,19,13,69,9,6,12,16,9,10,3,3,11,11,0,8,0,0,20,4,6,12,21,15,15,9,0,3,2,0,0,0,0,8,0,11,0,0,0,12,7,0,5,0,0,0,0,6,23,0,0,2,23,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 604",26,21,31,31,10,5,14,14,32,9,19,22,21,9,0,13,9,13,18,85,18,26,12,6,21,9,5,6,13,12,0,21,7,25,0,8,9,16,45,16,6,10,22,11,9,4,8,3,9,0,6,0,0,11,3,0,7,3,11,22,13,0,9,8,0,0,0,3,0,0,6,0,3,0,19,0,0,13,0,6,1,0,6,6,0,0,11,7,0,3,0,0,0,0,0,1,0,0,0,0
"Cell 605",24,46,10,22,19,14,19,17,37,4,36,11,15,3,3,9,22,6,22,83,25,21,8,12,16,2,0,15,23,14,0,13,5,28,0,2,12,18,26,10,13,10,16,18,15,1,2,13,19,1,15,0,0,10,2,0,8,30,2,24,25,0,8,10,0,0,4,0,5,0,2,1,2,0,42,7,0,6,0,4,3,0,6,10,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 606",29,27,21,22,12,10,36,8,34,6,29,38,17,7,0,24,13,14,32,77,20,18,6,22,20,9,5,10,11,13,0,8,1,25,0,13,13,27,54,9,8,11,26,5,22,14,4,8,7,0,5,0,0,15,0,6,3,26,13,28,9,0,15,10,0,0,4,3,3,0,7,3,1,0,20,0,0,2,0,8,0,0,7,10,0,0,7,5,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 607",42,13,26,24,31,11,44,5,34,5,38,7,22,9,4,4,17,12,10,84,49,20,8,12,23,7,10,8,5,10,0,20,5,21,0,11,7,35,24,14,10,5,17,9,7,3,6,11,7,0,5,0,0,19,0,7,4,12,15,30,15,0,0,4,0,0,3,0,1,0,6,2,3,0,11,6,0,4,0,2,0,0,3,4,0,0,11,14,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 608",21,22,13,16,21,8,17,18,38,6,24,4,18,6,0,19,19,11,16,113,24,20,10,13,16,10,0,10,13,9,0,12,8,16,3,6,8,27,42,11,11,15,6,19,9,9,2,4,5,0,17,0,0,9,0,2,9,8,10,24,21,0,7,4,0,0,3,0,5,0,8,4,1,0,25,6,0,5,0,7,1,0,7,8,0,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0
