"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 3177",33,17,17,22,32,10,46,11,22,15,13,18,23,16,11,4,26,12,10,61,36,27,12,11,16,23,12,7,2,9,0,15,8,26,0,15,6,11,26,6,21,7,5,16,23,5,0,4,8,0,6,0,0,20,1,1,6,9,19,38,7,0,2,9,0,2,0,0,2,0,3,1,2,0,20,5,0,4,0,0,0,0,3,4,0,0,6,31,1,5,0,0,0,0,0,0,0,8,0,0
"Cell 3178",33,34,22,13,15,12,18,12,16,11,9,15,9,12,3,12,24,21,18,61,32,34,5,6,21,4,6,4,28,3,0,12,16,22,0,8,15,17,18,5,21,10,2,9,14,14,0,5,10,0,11,1,3,10,4,4,0,12,32,35,8,0,14,4,0,0,4,5,4,0,10,5,1,0,30,0,0,5,0,5,3,0,0,8,3,0,8,10,0,10,0,0,0,0,0,0,0,0,0,0
"Cell 3179",40,36,30,20,22,11,21,7,25,3,20,16,4,7,6,19,25,11,13,92,33,11,7,8,25,2,4,9,8,11,0,9,8,11,0,13,10,22,36,10,10,5,9,14,17,5,4,3,2,0,2,0,0,10,0,6,5,15,6,31,17,0,9,4,0,0,11,0,1,0,8,0,2,0,18,10,0,10,0,1,1,0,7,13,2,3,8,16,0,5,0,0,2,0,0,5,0,1,0,0
"Cell 3180",35,37,6,29,16,3,35,13,19,14,24,21,10,6,7,11,8,1,16,52,35,7,9,13,17,17,4,9,11,3,0,22,14,14,0,13,7,11,44,12,9,10,7,19,36,4,0,20,14,0,1,0,3,5,2,19,19,17,4,22,15,0,3,6,0,0,11,0,6,0,9,0,0,0,19,11,0,12,0,5,0,0,7,9,0,0,11,8,0,5,0,0,0,0,0,0,0,3,0,0
"Cell 3181",31,31,34,34,27,9,15,14,70,16,20,23,16,14,0,18,11,23,15,77,30,47,3,11,19,8,11,10,19,24,0,7,4,14,5,9,8,18,38,6,6,6,11,9,22,1,3,5,6,0,6,0,0,12,0,5,0,24,14,22,11,0,2,21,0,7,0,0,0,0,1,4,0,1,16,0,0,1,0,1,1,0,10,12,0,0,6,10,0,5,0,0,0,0,0,0,0,3,0,0
"Cell 3182",19,28,30,23,18,7,25,30,58,7,22,13,14,9,1,14,6,7,23,54,22,15,5,12,9,12,2,5,9,11,0,21,6,6,0,1,10,7,34,6,19,5,14,7,13,8,2,7,22,3,4,0,0,15,9,9,5,24,4,14,19,0,6,5,0,0,6,0,0,0,8,4,5,0,19,2,0,0,0,8,0,0,4,12,0,2,5,11,0,0,0,0,0,1,0,0,0,0,0,0
"Cell 3183",15,20,21,44,29,17,18,7,39,5,21,23,28,13,2,8,17,28,12,89,16,30,6,16,20,3,14,4,8,8,0,5,6,12,3,14,11,15,22,7,9,15,9,5,7,3,0,3,5,1,12,0,0,14,1,0,0,17,21,28,7,0,8,8,0,0,1,2,0,0,23,5,0,0,24,4,0,7,0,14,4,0,3,3,0,0,3,12,0,3,1,0,0,0,0,0,0,2,0,0
"Cell 3184",15,42,15,15,12,10,11,27,38,3,28,9,10,8,2,22,29,13,14,119,29,25,14,14,17,8,4,10,13,5,0,11,4,12,2,6,6,29,26,6,11,10,7,12,6,1,0,5,10,2,7,0,0,9,0,0,6,13,13,22,20,0,3,13,0,0,5,3,6,0,21,2,5,0,31,11,0,7,0,5,0,0,0,10,0,0,3,24,0,4,0,0,0,0,0,6,0,2,0,0
"Cell 3185",28,28,42,19,17,17,14,10,30,10,15,20,17,9,2,5,13,16,9,82,22,28,5,20,42,16,5,4,10,17,0,13,10,18,0,12,15,27,33,6,9,14,13,12,6,5,0,1,16,0,2,0,1,7,0,0,3,22,19,30,9,0,7,9,0,1,4,0,3,0,7,4,2,0,31,7,0,7,0,6,3,0,2,7,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3186",25,40,17,29,14,10,17,9,34,6,23,27,14,4,2,9,18,17,26,89,24,24,5,31,6,4,0,5,14,14,0,8,4,18,0,11,9,19,29,8,5,12,12,8,6,8,1,4,7,0,14,0,0,8,0,8,7,18,4,26,24,0,5,13,0,0,5,3,8,0,11,7,0,0,16,8,0,1,0,14,0,0,4,8,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3187",26,43,20,29,27,14,18,13,30,4,26,10,6,13,0,15,11,12,24,91,31,28,14,14,25,11,0,10,12,10,0,12,2,26,0,1,16,17,35,9,14,14,6,15,6,15,5,1,11,0,7,0,0,12,2,3,4,22,2,12,33,0,8,16,2,0,5,1,2,0,11,10,4,0,26,8,0,5,0,4,1,0,5,22,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3188",13,32,19,36,11,8,19,5,38,11,53,11,8,15,7,20,40,5,28,111,48,18,7,13,20,6,0,5,16,2,0,14,28,23,1,4,10,22,37,12,17,17,11,14,13,4,0,0,9,0,11,0,0,10,0,1,5,13,10,47,28,0,6,21,0,0,3,4,7,0,16,4,4,0,19,8,0,4,1,3,0,0,7,14,0,0,13,17,0,3,0,0,0,0,0,0,0,6,0,0
"Cell 3189",35,32,7,27,16,6,27,13,51,17,21,5,12,10,4,13,7,10,17,84,51,11,22,7,11,13,4,8,25,11,1,16,13,12,0,10,7,21,45,6,6,21,2,20,12,12,0,8,6,0,9,0,0,12,0,4,6,17,10,39,12,0,5,5,0,0,4,0,4,0,4,0,0,0,13,4,0,13,0,3,2,0,7,8,0,0,9,10,0,3,0,0,0,0,1,0,0,0,0,0
"Cell 3190",20,26,22,25,13,24,25,6,47,2,35,46,22,2,0,16,14,19,25,74,19,54,3,29,19,11,2,7,13,14,0,10,1,13,1,2,7,18,51,6,15,7,15,2,21,0,2,8,14,0,3,0,0,8,1,11,3,43,7,18,15,0,6,8,1,0,7,0,0,0,4,8,0,0,20,3,0,0,0,5,3,0,10,3,1,2,5,22,0,0,4,0,0,0,0,0,0,0,0,0
"Cell 3191",13,33,50,34,20,11,33,9,41,10,18,24,22,20,0,22,8,29,17,79,28,30,0,22,16,21,4,0,11,23,0,5,1,15,8,1,7,14,19,7,12,6,11,4,9,10,4,1,21,0,10,0,0,8,0,2,1,22,19,20,11,0,12,4,3,0,0,4,0,0,5,6,2,0,20,4,0,1,0,1,7,0,14,8,0,4,2,16,0,6,1,0,0,0,0,0,0,0,0,0
"Cell 3192",22,27,21,8,18,8,25,10,42,2,12,14,22,8,0,16,23,14,12,63,21,15,3,19,13,12,10,5,15,22,0,18,5,11,0,8,13,18,27,6,14,16,8,5,13,1,1,10,10,0,1,0,0,12,0,0,0,18,12,30,19,0,5,12,0,2,5,0,3,0,4,4,0,0,16,3,0,3,0,4,3,0,0,5,0,0,11,7,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 3193",40,17,23,32,16,13,17,18,27,13,20,20,17,26,15,11,21,11,16,98,50,19,13,8,15,10,5,5,6,15,0,10,12,24,0,19,5,6,23,8,26,3,12,12,10,8,0,10,4,0,2,0,0,11,0,0,5,7,15,38,12,0,4,12,0,0,0,0,4,0,4,0,0,0,14,13,0,7,0,0,0,0,7,6,0,0,4,30,3,10,0,0,0,0,0,0,0,0,0,0
"Cell 3194",14,22,17,23,30,16,27,15,33,17,14,13,15,21,3,11,10,14,17,80,35,35,9,16,20,9,3,7,9,12,0,25,12,11,0,6,14,17,39,18,7,12,25,10,5,10,4,3,8,0,5,0,0,13,5,5,2,22,12,18,18,0,1,22,0,0,0,3,7,0,9,6,6,0,27,5,0,1,0,6,0,0,2,9,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3195",18,26,19,13,18,5,21,15,36,10,14,11,27,8,0,16,27,14,19,69,29,21,6,12,26,8,5,10,18,9,0,9,3,15,0,7,17,17,40,5,11,9,6,8,16,0,2,2,5,0,6,0,0,19,0,5,6,25,7,15,26,0,3,10,4,2,2,2,7,0,5,2,2,0,20,6,0,3,0,3,2,0,10,15,0,3,11,15,0,3,0,0,0,0,0,0,0,3,1,0
"Cell 3196",12,28,10,15,8,9,21,6,46,3,22,30,20,7,2,8,19,11,26,61,20,16,10,21,22,7,6,2,15,7,0,7,7,20,0,7,13,29,36,13,10,3,7,12,20,10,2,12,18,0,7,0,0,10,2,6,10,12,19,30,19,0,13,13,0,0,0,0,5,0,7,2,0,0,15,5,0,8,0,9,4,0,2,10,0,0,11,20,0,1,0,0,0,0,0,2,0,0,0,0
"Cell 3197",34,45,20,15,34,19,14,13,41,24,10,8,18,32,2,17,19,14,6,79,58,22,13,4,21,9,5,3,27,7,0,6,14,19,3,16,8,6,35,6,18,1,7,19,5,10,0,0,10,0,1,0,2,11,5,1,6,10,25,32,9,0,0,3,0,4,0,0,5,0,1,0,2,0,16,6,0,10,0,0,3,0,9,8,0,0,4,9,2,12,0,0,0,0,0,0,0,0,0,0
"Cell 3198",16,23,30,28,32,9,19,13,37,7,27,23,24,9,2,20,23,31,7,64,35,38,14,15,51,13,9,5,10,6,0,17,7,22,0,12,9,17,29,6,26,5,17,6,13,0,0,2,7,0,1,0,0,19,4,6,0,20,10,38,2,0,6,14,0,0,7,1,2,0,8,0,10,0,14,6,0,6,0,8,3,0,1,5,2,0,4,8,0,6,0,0,0,0,0,0,0,2,0,0
"Cell 3199",27,42,27,29,26,17,25,24,18,6,28,9,14,2,0,24,7,24,16,72,38,38,6,28,29,11,1,15,17,22,0,15,5,10,0,7,8,21,43,8,7,5,11,10,17,2,4,4,4,0,4,0,0,9,0,5,0,19,11,11,22,0,5,5,0,2,3,6,0,0,4,2,2,0,16,2,0,2,0,0,0,0,2,16,0,0,10,21,0,1,0,0,0,0,0,0,0,1,0,0
"Cell 3200",25,42,8,18,16,8,15,9,21,7,24,18,2,6,5,20,14,12,26,61,34,15,15,13,16,7,0,9,20,16,0,22,7,5,0,9,8,21,47,17,9,9,12,16,4,8,2,14,5,0,2,0,0,13,0,2,12,18,9,32,26,0,7,6,0,0,10,2,8,0,6,0,8,0,27,7,0,4,0,6,0,0,5,13,0,0,19,16,0,0,0,0,0,0,1,0,0,0,0,0
"Cell 3201",25,30,15,14,32,8,17,8,31,21,20,5,21,12,3,10,31,20,18,91,38,26,13,15,17,7,8,3,8,2,0,21,14,21,0,18,21,24,30,7,12,9,15,8,13,7,0,13,5,0,11,0,0,10,0,2,2,11,23,36,11,0,3,21,0,2,7,4,3,0,15,1,0,0,18,5,0,3,0,1,4,0,0,7,0,0,11,15,0,10,0,0,0,0,0,0,0,2,0,2
"Cell 3202",9,35,20,12,20,4,18,17,29,5,32,14,15,4,2,17,24,14,22,70,37,32,8,10,14,13,1,5,18,9,0,9,8,19,3,8,11,19,23,10,18,7,7,10,5,5,0,4,8,0,3,0,0,8,0,3,8,15,9,25,22,0,4,8,0,0,5,0,5,0,4,0,1,0,19,9,0,8,0,4,0,0,6,16,0,0,17,13,0,3,0,0,0,0,0,0,0,2,0,0
"Cell 3203",17,43,14,17,19,6,11,10,30,8,13,20,16,6,0,27,29,17,31,51,29,32,10,16,6,7,0,18,19,16,0,14,5,11,0,11,10,20,30,25,14,3,12,11,16,11,2,23,17,0,7,0,0,3,0,2,2,17,10,30,28,0,6,16,0,0,7,6,6,0,2,2,3,0,19,4,0,3,0,4,0,0,6,8,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3204",34,24,10,15,21,24,42,9,37,5,22,13,19,11,0,11,8,8,19,41,25,18,10,27,19,5,0,4,21,12,0,15,2,17,0,7,11,15,36,19,7,11,22,9,15,7,6,10,11,0,11,0,0,15,1,4,6,12,4,11,25,0,3,10,0,1,2,0,4,1,9,3,2,0,15,7,0,0,0,15,0,0,4,10,2,1,11,23,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 3205",20,40,14,27,14,15,26,16,37,12,20,7,27,9,0,10,19,12,33,79,44,25,6,21,32,0,0,6,29,17,0,11,3,21,0,3,10,19,24,14,11,14,8,20,8,9,0,19,5,0,2,0,2,10,0,2,2,19,17,18,30,0,3,18,4,0,1,7,5,0,3,3,2,0,18,7,0,3,0,5,0,0,2,5,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3206",20,11,47,39,20,9,19,10,58,2,13,19,36,6,2,4,4,39,14,86,25,52,5,13,26,12,14,5,8,9,0,19,3,17,2,13,3,27,48,2,5,12,17,4,9,4,3,1,12,0,5,0,0,19,6,7,0,18,7,23,7,0,18,13,1,0,0,1,0,0,3,0,2,6,27,1,0,3,0,2,18,0,4,1,0,5,5,11,0,2,3,0,0,0,0,1,0,0,0,0
"Cell 3207",24,33,33,20,14,23,13,23,44,15,18,12,16,13,3,11,16,23,24,67,34,29,16,9,28,6,2,7,16,9,0,28,8,19,0,12,18,25,58,9,8,10,12,16,6,8,3,8,19,0,13,0,0,20,11,0,4,13,15,40,26,0,1,9,0,0,5,2,7,0,6,0,2,0,12,2,0,13,0,0,0,0,4,11,0,1,19,20,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 3208",28,37,22,21,20,4,10,11,27,6,23,6,13,6,3,19,22,21,14,58,42,16,9,11,36,5,8,4,19,9,0,6,8,10,0,11,15,15,27,7,22,9,3,12,31,6,0,9,2,0,15,0,2,12,4,3,2,9,4,37,5,0,11,12,0,0,9,2,6,0,12,4,1,0,18,5,0,5,0,3,5,0,0,4,2,0,14,2,0,5,0,0,0,0,0,0,1,0,0,0
"Cell 3209",23,19,19,22,25,16,8,6,44,12,21,2,25,16,0,8,23,18,12,81,33,40,9,9,30,5,6,7,15,11,0,7,11,25,2,13,6,22,13,4,17,5,12,16,11,9,0,8,3,0,6,0,5,5,0,0,12,18,12,39,18,0,4,6,0,1,4,1,0,0,12,0,0,0,15,0,0,10,0,1,6,1,4,6,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 3210",14,32,19,34,5,14,45,15,53,2,31,26,20,2,0,24,17,22,26,88,20,37,8,27,24,13,4,26,17,28,0,8,0,18,2,4,7,17,47,13,11,13,14,4,5,2,8,3,13,0,10,0,0,19,0,0,1,37,10,15,14,0,10,11,0,0,1,4,1,0,7,6,4,0,15,5,0,0,0,0,0,0,5,16,4,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 3211",16,23,21,17,22,11,36,8,45,12,20,39,25,13,0,5,11,8,20,79,33,28,10,17,29,20,5,3,15,5,0,12,4,25,0,12,15,18,56,9,9,9,17,4,0,6,5,5,26,0,7,0,0,10,3,3,5,15,17,23,12,0,3,11,0,0,1,0,5,0,5,1,1,0,18,1,0,2,2,2,0,0,10,4,1,0,9,9,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 3212",26,26,21,23,18,2,27,9,34,14,31,13,14,11,1,18,34,16,19,96,57,21,14,14,22,17,6,6,15,12,0,6,10,13,1,9,9,25,25,10,11,20,11,10,5,3,1,4,15,0,12,0,0,6,0,1,0,9,15,41,11,0,3,9,0,1,3,0,6,0,9,0,2,0,6,0,0,4,0,7,3,0,7,5,0,1,10,7,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 3213",23,23,35,41,10,7,25,17,45,7,17,32,17,12,0,21,8,15,37,51,40,18,9,12,39,10,0,2,14,9,0,11,6,26,1,0,5,19,37,7,8,12,16,13,12,9,6,2,8,0,11,0,0,8,3,2,0,12,9,24,20,0,9,14,2,2,1,0,0,0,12,6,3,0,20,5,0,9,0,4,0,0,4,7,0,3,11,30,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 3214",20,30,18,25,29,11,24,7,41,13,22,31,25,14,2,13,22,13,14,69,33,29,4,20,11,8,6,10,10,10,0,11,4,23,0,8,19,14,37,10,10,11,11,6,7,10,0,9,14,0,17,0,1,16,0,5,12,19,20,13,12,0,7,12,0,2,0,0,2,0,5,3,2,0,14,5,0,3,0,5,2,0,2,9,0,0,2,12,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 3215",43,28,9,22,28,19,27,20,51,18,15,19,22,8,1,2,5,13,21,68,35,21,9,23,20,1,2,6,13,5,0,12,7,32,0,4,6,18,38,14,8,6,15,8,16,9,5,4,6,0,18,0,0,6,4,4,9,13,16,23,23,0,1,9,0,4,0,0,3,0,11,5,6,0,18,5,0,4,0,3,0,0,2,7,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1
"Cell 3216",24,40,14,16,19,19,20,14,33,19,18,15,20,10,3,10,16,24,15,128,66,31,25,8,19,19,3,9,21,2,0,14,13,25,0,8,8,15,35,12,12,7,13,10,2,6,0,19,9,0,0,0,0,5,0,0,3,12,11,26,22,0,6,2,0,0,7,7,4,0,13,1,0,0,10,4,0,11,0,5,2,0,0,7,0,0,12,11,0,5,0,0,0,0,0,0,0,1,0,0
"Cell 3217",38,25,25,25,8,7,25,15,43,7,15,11,18,11,0,16,15,11,26,80,28,16,11,6,25,12,0,4,17,8,2,10,7,18,2,8,11,9,31,4,4,6,22,12,8,23,4,11,18,2,1,0,1,2,0,0,3,12,13,25,51,0,13,14,0,0,6,2,0,0,7,3,1,0,15,0,0,12,1,7,1,0,7,9,1,0,7,10,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 3218",39,53,22,5,24,16,16,14,40,8,26,7,13,6,3,20,13,6,15,83,45,11,14,11,23,13,0,3,19,9,1,25,9,15,0,16,20,22,28,21,12,10,6,12,17,7,1,9,9,0,1,0,3,15,10,2,8,15,1,23,18,0,5,7,0,0,5,0,13,1,2,0,5,0,18,6,0,10,0,4,0,0,7,16,0,0,8,12,0,2,0,0,2,0,0,0,0,0,0,0
"Cell 3219",32,23,18,14,8,14,16,10,38,14,30,30,28,10,0,22,11,26,21,68,36,30,9,5,24,10,1,11,14,7,0,25,7,16,0,12,22,28,32,13,11,8,8,12,3,11,0,4,5,0,9,0,0,12,0,2,1,23,4,26,16,0,7,4,0,0,3,2,3,0,3,0,3,0,9,0,0,4,0,10,3,0,6,15,0,0,6,4,1,4,0,0,0,0,0,0,0,0,0,0
"Cell 3220",18,48,36,20,12,15,14,8,39,9,25,19,13,7,2,16,39,14,14,81,29,16,5,5,20,10,2,2,18,14,0,5,8,21,2,10,8,21,35,6,10,3,4,15,8,10,0,6,6,0,1,0,0,10,0,0,11,24,2,24,14,0,15,8,0,0,7,2,11,0,11,0,5,0,29,5,0,8,0,8,1,0,5,3,1,0,8,16,0,2,0,0,0,0,0,0,0,3,1,0
"Cell 3221",21,35,14,16,44,7,28,11,23,20,15,24,18,28,9,16,25,7,7,60,49,28,15,3,16,8,10,2,21,2,0,7,16,26,0,14,6,15,23,9,22,9,7,10,7,10,0,9,4,0,22,0,0,9,0,3,8,17,13,29,14,0,0,4,1,2,0,2,8,0,15,0,0,0,8,8,0,8,0,3,7,0,0,8,0,0,5,24,0,9,0,0,0,0,0,0,0,0,0,0
"Cell 3222",23,25,9,17,18,11,21,14,33,7,16,22,11,12,7,14,17,9,11,86,38,17,5,3,8,4,9,4,14,10,0,20,7,11,0,14,5,18,44,7,9,3,6,18,7,14,2,12,13,0,10,0,0,16,0,9,11,12,16,31,17,0,9,2,0,0,3,0,4,4,13,0,0,0,14,16,0,6,0,5,0,0,5,11,2,0,4,11,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 3223",17,19,28,25,31,5,24,9,49,14,24,17,25,12,0,13,4,14,12,86,18,45,10,20,19,3,11,3,7,10,0,15,2,17,1,2,20,16,41,1,6,3,8,3,15,0,1,0,12,0,8,0,0,12,3,2,0,22,11,11,16,0,7,1,0,7,0,0,0,0,7,5,0,0,24,3,0,0,0,3,3,0,3,7,0,0,2,9,0,1,1,0,0,0,0,0,0,3,0,0
"Cell 3224",30,24,28,34,7,7,33,9,54,1,26,20,23,4,0,15,7,15,29,54,20,20,3,13,9,20,1,8,14,18,4,16,3,3,0,10,2,18,38,16,15,16,22,10,3,9,5,8,13,0,12,0,0,5,0,4,0,4,6,17,36,0,16,9,0,0,11,0,0,0,3,0,1,0,17,0,0,6,0,13,3,0,0,2,0,0,16,22,0,0,0,2,1,0,1,0,0,0,0,0
"Cell 3225",17,30,27,27,14,10,20,9,17,13,9,10,9,6,0,10,15,18,25,81,27,25,7,15,24,12,1,10,19,18,0,6,6,16,0,3,8,27,24,13,15,9,22,7,8,2,0,3,13,0,5,0,0,7,0,3,4,25,20,31,40,1,0,9,0,3,4,0,0,0,1,2,0,0,13,7,0,2,0,3,0,0,8,11,0,0,9,22,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 3226",20,31,30,29,9,4,18,11,26,7,17,16,25,6,0,14,18,21,20,80,33,22,5,16,26,17,1,12,16,17,0,11,4,17,3,4,8,20,40,7,12,5,8,7,5,14,7,10,6,0,9,0,0,9,0,0,1,14,7,28,21,0,5,21,0,0,5,0,3,0,3,3,5,0,31,4,2,4,0,8,4,0,5,9,1,0,15,9,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 3227",36,46,18,7,12,14,23,8,27,10,24,18,18,11,6,11,20,9,19,73,20,18,21,0,21,7,6,13,21,4,0,13,14,24,0,13,16,16,37,12,21,9,4,9,11,15,0,4,7,0,2,0,0,9,0,7,4,7,6,35,28,0,11,6,0,0,10,0,11,0,26,0,0,0,21,9,0,18,0,8,0,0,0,15,0,0,13,19,0,11,0,0,0,0,1,0,0,0,0,0
"Cell 3228",41,67,15,14,27,1,28,13,24,22,20,11,3,14,4,18,29,12,8,115,41,8,14,0,19,8,6,13,34,2,0,21,31,19,0,18,14,17,12,11,13,6,5,20,2,13,0,2,12,0,3,0,4,7,0,1,5,1,9,42,13,0,4,4,0,0,20,1,14,2,9,0,2,0,25,3,0,12,5,6,0,1,4,13,0,0,8,4,0,15,0,3,0,0,1,0,0,0,1,0
"Cell 3229",22,34,17,30,25,9,23,19,24,8,27,20,21,5,4,16,16,11,13,67,42,12,15,15,29,5,3,6,15,12,0,18,9,26,0,10,7,14,28,8,17,9,9,24,19,2,4,8,5,0,4,0,0,10,9,0,7,18,15,23,19,0,10,4,0,0,4,1,0,1,7,4,12,0,21,6,0,6,0,4,3,1,5,12,0,0,12,17,0,5,0,1,0,0,0,0,0,2,0,0
"Cell 3230",36,34,10,11,18,3,14,9,32,8,36,4,15,6,0,28,24,13,8,62,34,17,16,10,42,3,0,8,22,7,0,19,7,9,0,13,15,18,22,21,12,7,6,11,11,11,1,14,13,0,9,0,0,8,0,0,7,13,8,32,16,0,10,14,0,0,8,0,13,0,11,0,1,0,23,5,0,9,0,4,0,0,3,7,0,0,16,8,0,3,0,0,0,0,0,0,0,0,1,0
"Cell 3231",43,34,11,30,14,4,20,9,51,4,25,39,12,6,2,19,21,14,8,67,27,22,7,6,10,5,17,12,10,14,0,9,10,11,0,14,9,19,17,9,13,11,11,12,18,6,0,5,12,0,4,0,0,16,0,4,3,13,14,38,7,0,9,2,0,2,12,1,0,0,11,0,4,0,21,5,0,6,0,3,0,0,0,11,0,0,9,7,0,6,2,0,0,0,0,0,0,1,0,0
"Cell 3232",26,39,16,23,17,2,22,15,29,6,16,20,10,9,2,20,20,29,15,81,21,26,12,7,24,2,6,9,15,9,0,20,7,3,2,19,7,25,22,16,16,7,15,16,15,11,0,4,11,0,3,0,0,10,0,0,3,7,22,48,12,0,9,8,0,0,9,15,9,0,5,0,7,0,20,0,0,14,0,6,0,0,3,10,0,0,15,8,0,3,0,0,0,0,0,0,1,0,0,0
"Cell 3233",39,42,27,14,42,15,12,31,41,9,21,17,12,10,0,22,29,10,5,51,30,25,8,11,16,8,15,8,26,16,0,3,10,13,0,13,10,12,35,16,11,12,12,20,19,7,0,6,16,0,7,0,0,8,3,0,6,15,14,40,5,0,6,2,0,0,3,2,2,0,0,1,2,0,18,7,1,2,1,0,0,0,14,15,0,0,7,14,0,2,0,0,1,0,0,0,0,0,0,0
"Cell 3234",19,29,21,15,19,13,22,14,37,20,14,25,13,19,2,10,9,8,22,62,41,14,9,15,22,5,8,5,23,9,0,24,10,23,0,14,17,18,31,21,23,13,10,18,13,9,0,1,9,0,7,0,0,8,2,0,8,29,13,10,30,0,3,20,0,0,5,0,2,0,6,2,3,0,22,6,0,7,0,4,0,0,8,8,0,0,5,23,0,10,0,0,0,0,0,0,0,6,0,0
"Cell 3235",16,41,19,20,28,10,39,23,31,12,17,22,11,17,0,8,17,24,10,52,26,31,6,16,15,18,10,10,11,8,0,12,7,18,0,17,17,22,33,13,14,2,9,12,13,8,1,10,12,4,3,0,0,15,1,1,1,7,18,12,8,0,3,15,0,3,0,2,3,0,5,0,3,0,9,2,0,1,0,6,0,0,7,12,0,0,5,11,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 3236",23,19,21,26,22,16,13,15,35,5,26,22,25,10,1,14,9,27,20,70,18,35,9,16,20,4,0,6,9,5,0,10,5,13,0,8,8,14,38,8,5,20,9,16,18,7,3,3,7,2,9,0,0,5,0,3,0,26,6,27,19,0,5,4,0,0,3,0,0,0,3,2,2,1,26,10,0,3,0,2,6,0,3,12,0,2,5,32,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 3237",40,31,32,21,29,17,19,9,35,29,17,10,11,25,3,11,18,10,18,68,62,21,6,3,21,12,4,7,25,6,0,15,13,23,0,12,6,17,26,15,21,11,8,27,11,5,0,2,3,2,11,0,0,5,0,0,0,17,11,28,18,0,0,10,0,0,2,0,2,2,6,0,2,0,15,7,0,17,0,5,1,0,4,10,0,0,12,12,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 3238",23,28,18,24,15,13,22,6,45,6,25,23,20,11,0,17,9,23,20,84,27,17,12,7,36,4,4,8,19,12,0,16,7,13,3,9,11,15,25,14,6,2,12,15,10,10,0,4,9,0,11,0,0,7,2,3,8,16,5,28,14,0,6,16,0,2,4,2,0,0,8,0,2,0,14,4,0,8,0,10,0,0,8,14,0,0,8,9,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 3239",13,35,33,28,20,7,27,15,21,15,10,18,14,8,4,15,21,28,27,74,29,33,7,15,21,4,6,16,18,6,0,11,12,11,3,9,8,34,27,4,11,9,11,6,21,1,0,2,14,0,4,0,2,10,1,3,0,15,13,42,16,0,12,20,0,0,2,1,2,0,3,5,6,0,32,2,0,2,0,5,2,0,6,4,0,0,8,9,0,5,1,0,0,0,0,0,0,1,0,0
"Cell 3240",36,31,7,23,36,5,26,15,27,14,26,10,16,18,6,18,43,15,4,94,35,27,10,3,26,11,10,0,23,8,0,13,23,27,3,23,11,18,21,9,8,14,3,13,4,6,0,8,13,0,4,0,6,12,0,0,13,18,8,38,4,0,3,15,0,0,5,4,6,0,7,0,3,0,16,5,1,13,1,7,0,0,2,6,0,0,8,6,0,13,0,0,0,0,0,1,0,0,0,0
